CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.04;Outros Investimentos;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05.04;Outros Investimentos;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06;Imobilizado;14118006.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06;Imobilizado;15804891.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.01;Imobilizado de Uso;10299022.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.01;Imobilizado de Uso;11180573.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.02;Direito de Uso de Arrendamento;3818984.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.02;Direito de Uso de Arrendamento;4624318.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.03;Depreciação Acumulada;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.03;Depreciação Acumulada;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07;Intangível;10801929.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07;Intangível;10675966.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.01;Intangíveis;10801929.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.01;Intangíveis;10675966.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.02;Goodwill;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.03;Amortização Acumulada;0.0000000000;S
00.000.000/0001-91;2024-09-30;1;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.03;Amortização Acumulada;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;49960107.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1;Ativo Total;50335324.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Caixa e Equivalentes de Caixa;201195.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01;Caixa e Equivalentes de Caixa;953560.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa;190398.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.01;Caixa;199096.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações de Liquidez;10797.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.01.02;Aplicações de Liquidez;754464.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02;Ativos Financeiros;45547382.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02;Ativos Financeiros;44698431.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01;Depósito Compulsório Banco Central;865794.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.01;Depósito Compulsório Banco Central;684042.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;17959.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;36235.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01;Títulos e Valores Mobiliários;17959.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.01;Títulos e Valores Mobiliários;36235.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.02;Derivativos;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.02.02;Derivativos;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;7417846.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;6645623.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.03.01;Títulos e Valores Mobiliários;7417846.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.03.01;Títulos e Valores Mobiliários;6645623.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04;Ativos Financeiros ao Custo Amortizado;37245783.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04;Ativos Financeiros ao Custo Amortizado;37332531.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1070566.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.01;Aplicações em Depósitos Interfinanceiros;1121840.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.03;Títulos e Valores Mobiliários;479495.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.03;Títulos e Valores Mobiliários;511425.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.04;Operações de Crédito;36320485.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.04;Operações de Crédito;36494559.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-982648.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-1160134.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.04.08;Outros Ativos Financeiros;357885.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.02.04.08;Outros Ativos Financeiros;364841.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03;Tributos;1030699.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.03;Tributos;1142682.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;134246.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;154220.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;896453.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;988462.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04;Outros Ativos;2139458.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.04;Outros Ativos;2440127.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.03;Outros;2139458.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.04.03;Outros;2440127.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05;Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.05;Investimentos;274026.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.04;Outros Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.05.04;Outros Investimentos;274026.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06;Imobilizado;516565.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.06;Imobilizado;566088.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.01;Imobilizado de Uso;481533.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.06.01;Imobilizado de Uso;500770.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.02;Direito de Uso de Arrendamento;247354.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.06.02;Direito de Uso de Arrendamento;248200.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.03;Depreciação Acumulada;-212322.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.06.03;Depreciação Acumulada;-182882.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07;Intangível;267834.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.07;Intangível;260410.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.01;Intangíveis;425399.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.07.01;Intangíveis;419080.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.03;Amortização Acumulada;-157565.0000000000;S
00.000.208/0001-00;2024-03-31;2;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-03-31;1.07.03;Amortização Acumulada;-158670.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1;Ativo Total;49947019.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1;Ativo Total;53716835.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01;Caixa e Equivalentes de Caixa;201195.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.01;Caixa e Equivalentes de Caixa;506463.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.01;Caixa;190398.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.01.01;Caixa;207480.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.01.02;Aplicações de Liquidez;10797.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.01.02;Aplicações de Liquidez;298983.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02;Ativos Financeiros;45547382.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02;Ativos Financeiros;48383402.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.01;Depósito Compulsório Banco Central;865794.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.01;Depósito Compulsório Banco Central;1447406.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;17959.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;69682.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.01;Títulos e Valores Mobiliários;17959.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-06-30;1.02.02.01;Títulos e Valores Mobiliários;69682.0000000000;S
00.000.208/0001-00;2024-06-30;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.02.02.02;Derivativos;0.0000000000;S
